loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.004212069264720498,100445.37301942341,0.003905517514795065,23.69519805908203
0.0037726972165402473,112191.92742866719,0.00500440550968051,28.42597198486328
0.003957962503246795,104761.03655091574,0.006748733576387167,42.52634811401367
0.0040537706307470995,101632.5894025271,0.003062779549509287,18.665000915527344
0.0035429620367699102,106927.878179072,0.00467747263610363,51.29889678955078
0.003579734632973046,99328.91205717105,0.005038264207541943,18.98894691467285
0.0034439432926397302,102267.55336406484,0.006085891276597977,39.24662780761719
0.003732278074376168,83228.03011862362,0.0036002539563924074,31.048900604248047
0.00356666020233739,106601.54546950238,0.002624347573146224,15.363767623901367
0.003474184136261943,98252.54340130411,0.003593390341848135,27.343236923217773
0.0034319197404792394,86436.0610864462,0.002729194238781929,20.226484298706055
0.0033433748860157886,96418.15951030268,0.0039821709506213665,30.435184478759766
0.0033962906070863037,90222.81768964442,0.004567553289234638,17.015106201171875
0.00317576034811646,77324.48370010531,0.003110796445980668,20.923112869262695
0.0034621468197400165,104212.72071889033,0.0029168599285185337,23.182218551635742
0.0031024616296573956,93574.25228696529,0.0054575540125370026,71.16788482666016
0.0032908559422903877,112803.85012902493,0.0028790822252631187,26.754568099975586
0.0031525233644437213,102347.71970395287,0.0037630433216691017,16.912216186523438
0.0032822819674894694,92182.80955693928,0.0032386663369834423,52.25958251953125
0.0031780903480082144,96903.15634776159,0.004233837593346834,21.371349334716797
0.0032507367376406744,86293.59831143227,0.0030787959694862366,32.93196105957031
0.0031873728624438836,96569.04745059415,0.0025224119890481234,16.129518508911133
0.003198949350809024,108787.9180269046,0.005854572635143995,91.47154235839844
0.0032874434958725016,96173.64253836918,0.0028728318866342306,17.691041946411133
0.0030921527532763067,85365.84447404582,0.0036199449095875025,63.02838134765625
0.003099008212173183,94550.40821339689,0.0038175894878804684,24.4789981842041
0.0030620966586618606,77532.36064425232,0.0038346503861248493,17.732749938964844
0.0031281748330744563,93346.78869262197,0.0026012733578681946,16.976680755615234
0.0030568288550351804,91121.02230016762,0.0024628795217722654,14.345415115356445
0.003095872069177593,86877.57647264031,0.0031234445050358772,16.27823829650879
0.0030005015491054833,101788.4333669075,0.005265549756586552,19.09856414794922
0.003134929033728667,89617.32154073795,0.0026357423048466444,17.64922523498535
0.003149887343176395,83726.50504393206,0.0034782083239406347,15.452851295471191
0.003037658047605981,101903.36013434884,0.002747648861259222,35.03176498413086
0.002915212377226476,106415.64208053355,0.0031266880687326193,22.080848693847656
0.002971799407295054,97826.44189109276,0.002641007537022233,14.35237979888916
0.0030909641731171472,76034.42093329893,0.0034950566478073597,42.787147521972656
0.00311968109304839,95402.0498262417,0.003199640428647399,17.479089736938477
0.002991609857392548,81633.11329190468,0.0024626310914754868,13.789688110351562
0.002883263297281046,99637.43088084487,0.0033493167720735073,13.969663619995117
0.00312130944843509,87037.77102857582,0.0034994801972061396,22.911029815673828
0.0029376416392497898,102198.91255899574,0.002457057125866413,20.727581024169922
0.0030355555056364443,110962.22353981208,0.0034727470483630896,55.58554458618164
0.0030151795671219265,88071.70115808486,0.002701828256249428,15.732793807983398
0.00289200738184419,91795.13099735373,0.0031332687940448523,13.390600204467773
0.002967994389113976,98063.99950613567,0.0036143306642770767,25.005870819091797
0.002920229243247895,88769.40698910314,0.0034184041433036327,13.956754684448242
0.003018172892106857,106350.222166179,0.0026165302842855453,16.324872970581055
0.0029525322810808764,92718.75793177528,0.003867444349452853,65.7524642944336
0.002966276021269946,93100.63049027775,0.0032089182641357183,22.146770477294922
0.00290154682993921,92131.95392452239,0.0027290789876133204,30.532136917114258
0.002928132915640088,84957.03592431944,0.002468856517225504,23.81342887878418
0.002939557962552818,99548.41604679631,0.0024697650223970413,17.026060104370117
0.0028740397656882894,87890.68465375109,0.00444432720541954,46.92380905151367
0.0028984414515055203,83496.172359962,0.003498300677165389,18.526416778564453
0.0030038961324592647,87427.17156709662,0.0025291561614722013,13.86511516571045
0.002923204409149075,101293.04805710264,0.0026915438938885927,13.685787200927734
0.00284702430178491,92555.98946928109,0.0024111836683005095,14.347665786743164
0.0029585884175469925,100726.06976411691,0.0024631123524159193,14.305647850036621
0.0028904627897282996,92163.42960660646,0.003197435988113284,38.459842681884766
0.002937680910311127,89400.09475966131,0.003080613911151886,15.199413299560547
0.0028225084608697777,90543.47340774167,0.0038853981532156467,54.404579162597656
0.0029230093071829447,89811.57487291015,0.0025867668446153402,15.908622741699219
0.00281131436893129,84422.55601153175,0.0033517798874527216,20.300931930541992
0.0029015273208994725,64795.42583038139,0.002568558556959033,17.101781845092773
0.002728039629913595,80204.24460132925,0.0045740338973701,79.25834655761719
0.0029823175018595456,96504.4061540072,0.0029423788655549288,15.825454711914062
0.0027986244519302788,89245.58055651221,0.0024883588775992393,13.166260719299316
0.0028308680342324843,69703.59179338573,0.002353873336687684,12.644444465637207
0.0029055868811942724,77406.86488651905,0.0030723006930202246,37.20402526855469
0.002931134220432329,88630.63438003365,0.002740108408033848,15.085545539855957
0.0028110789983306667,89157.3870771457,0.003237214870750904,16.88849639892578
0.0028192250255903253,84479.02979935631,0.0025414752308279276,26.969999313354492
0.002753618438253358,83313.93040090965,0.0024672553408890963,21.76068115234375
0.0028619617511829276,100765.05481638644,0.0023827843833714724,19.39274024963379
0.002809371863272805,99019.01076876497,0.002598681254312396,29.49333381652832
0.0027788621825183112,91441.48918004682,0.0026323560159653425,15.430004119873047
0.0027745702722228103,87300.43435832832,0.0025912125129252672,27.88385009765625
0.0028097878194085434,101744.02165741807,0.003376340726390481,21.382625579833984
0.0028504214228873086,91324.19148929676,0.0026999968104064465,15.479509353637695
0.002814837266562744,76736.53816320095,0.002500948728993535,25.14874839782715
0.0027928686913365457,82799.62900336074,0.003681446425616741,31.408674240112305
0.0027078423207100963,86603.71983852868,0.0032170224003493786,19.511093139648438
0.002778425824465674,79813.72208711879,0.0030186523217707872,19.76926040649414
0.0027342727451980125,89988.88500729212,0.002709991065785289,21.333066940307617
0.002642642956377232,79400.31663539169,0.0031817294657230377,43.56012725830078
0.0027055116132671453,93244.74273110711,0.0024192556738853455,15.522638320922852
0.0027848428524195456,83268.16891414962,0.004300863016396761,20.890209197998047
0.0027860140940987534,82451.23542808711,0.0024536277633160353,23.97934341430664
0.002671129694483543,76275.31444070565,0.003038291819393635,30.72175407409668
0.0027393955467029923,94678.93142492726,0.004177409689873457,20.407577514648438
0.0027236607214367677,88399.23826810537,0.0027126006316393614,22.853256225585938
0.002761973227169682,71639.35219773262,0.004188327118754387,19.380685806274414
0.002751967369682772,94379.34823269195,0.0026976338122040033,26.156705856323242
0.0026707664024912736,77660.08210743293,0.0033065397292375565,19.705076217651367
0.002654975923147646,85829.3921062182,0.0025231512263417244,24.18518829345703
0.0027213973166550745,89232.0144330099,0.002680715173482895,18.083845138549805
0.002778502885084804,91619.50515821531,0.0024868410546332598,22.355924606323242
0.0026817125679636394,80547.12833760519,0.0027484099846333265,13.760836601257324
0.002784072383597821,96678.43514860958,0.002524372423067689,17.221372604370117
0.0026660853367291614,77525.63897972945,0.0024537567514926195,12.687320709228516
0.002685017766584354,76478.16611546004,0.002735995687544346,16.0772647857666
0.002619331375653405,78763.2083745415,0.003443266497924924,22.371856689453125
0.0027522743646156644,92415.85872121647,0.0027080015279352665,16.770301818847656
0.002682662049421246,102667.03862970331,0.0024952171370387077,25.46177864074707
0.002692533787147197,97618.24396111302,0.0024054793175309896,19.14920997619629
0.0026782447407269054,85648.1973416669,0.0025479483883827925,15.205028533935547
0.0026761612246446608,84199.52073946552,0.0027416718658059835,17.042593002319336
0.0026775714955877858,80032.70453068551,0.0033090971410274506,17.989776611328125
0.0026880054428539473,87092.41203840921,0.0025341727305203676,16.03646469116211
0.002650156175293306,89601.74238659693,0.0028161623049527407,22.268707275390625
0.0026558373815725946,84778.1130001786,0.002797534456476569,14.088604927062988
0.0026434098357223513,77849.8279222997,0.003293176181614399,17.902259826660156
0.0026979444607812047,81138.35929436919,0.0024331521708518267,13.55083179473877
0.0026092278610695715,76884.6970084816,0.003369132522493601,50.43619918823242
0.0026585405193470814,73506.9355810013,0.002894369652494788,19.077945709228516
0.0026171358584202095,78772.56297652345,0.0026444424875080585,14.55744457244873
0.0026701262142845694,79027.30452014341,0.0030430436599999666,14.819618225097656
0.0026112224109266875,85476.9985077355,0.004127157386392355,33.56631088256836
0.0026352191470883825,82141.38824514697,0.0042869169265031815,25.920978546142578
0.0026255667024023236,88766.38099879606,0.0029007389675825834,15.592900276184082
0.0026789939604775098,82200.02875828398,0.002612294862046838,13.650896072387695
0.0025802127037544264,74437.4189396287,0.002546069910749793,22.533601760864258
0.002597650583670038,85841.19443848863,0.003590494627133012,17.02310562133789
0.0026189340818047004,69684.39315542257,0.003090388374403119,15.907647132873535
0.0026449004413933845,92478.00289993426,0.0025107329711318016,14.770565032958984
0.002591360667345017,96950.42012886015,0.003309949766844511,18.195331573486328
0.002730025243520814,81074.01150276528,0.002671886933967471,16.82276153564453
0.002566405404865016,75296.39938524381,0.0028475390281528234,18.525615692138672
0.002572806192592901,82183.28190034133,0.0037869145162403584,33.105106353759766
0.0026363484634419347,85260.83287394862,0.0029976507648825645,23.020401000976562
0.0026524528505902567,87539.58724155537,0.0030880796257406473,18.88811492919922
0.0025737478583890525,81488.41264588639,0.003686316078528762,17.884815216064453
0.0025531314193959907,81761.97230842797,0.0029570339247584343,21.369680404663086
0.00262346681931457,79482.91451544575,0.0025032951962202787,13.343681335449219
0.002539660511299483,84791.77087852312,0.0031738493125885725,19.9583797454834
0.002603813923690986,88703.11434805694,0.0028540927451103926,15.439715385437012
0.0025256395593524867,95944.73997467174,0.003045477205887437,15.689942359924316
0.002562862207001269,70714.26445932013,0.003411872312426567,16.939228057861328
0.0025331711343976027,86287.80994593004,0.002624650951474905,21.786409378051758
0.002531132125757445,80081.67627328036,0.0028205225244164467,16.718841552734375
0.0025587094105309544,94876.57659915481,0.003922984004020691,24.451936721801758
0.002512494387901319,88617.98687065982,0.003538569901138544,14.951208114624023
0.002584058487901071,90257.8388057712,0.0024884778540581465,13.053681373596191
0.0025365902862276085,83614.16256386916,0.0027516628615558147,36.92333221435547
0.0025336316929095008,77399.56514067134,0.0029865922406315804,31.585216522216797
0.0024894299717870163,101527.96655319404,0.0027560684829950333,14.539268493652344
0.002547915434439918,78144.31778193722,0.0024517816491425037,13.774480819702148
0.0024770047262372813,79503.14581626847,0.0027318005450069904,18.67250633239746
0.002473709588168953,87737.4477448411,0.0036269782576709986,17.937517166137695
0.0025241593395894436,87657.75240753406,0.00397767499089241,18.19778060913086
0.0025313598608028356,81594.75750913042,0.0029099476523697376,15.550908088684082
0.0025173588730671888,84952.80441922374,0.004604252055287361,19.704822540283203
0.0025456148811500968,73139.49035689718,0.0032452892046421766,18.491819381713867
0.002485440786097598,75367.93908224869,0.003745787078514695,27.50012969970703
0.002475656485036465,78064.74074687267,0.00255180592648685,13.281436920166016
0.002527738419872546,74722.69904949881,0.002904929220676422,30.63312339782715
0.002453639870660075,80358.42503426789,0.002531211357563734,23.426054000854492
0.002485313715825171,89455.81947582522,0.0027666825335472822,14.871825218200684
0.002443237364138363,85318.658256016,0.003031402127817273,13.702874183654785
0.0024658099432600536,72358.0517419785,0.002957295859232545,14.547039985656738
0.0024504722697551115,81871.51496795376,0.0031511434353888035,31.482641220092773
0.002497338095515658,79490.09960956947,0.0030863438732922077,17.63706398010254
0.0024476756810929965,72095.31724744954,0.0038247813936322927,17.019638061523438
0.002535399035994332,66345.45690521697,0.002644814783707261,14.159045219421387
0.0023986967551030297,63356.95102672984,0.0036344185937196016,16.448333740234375
0.0024178654752624743,80476.28949951801,0.0024949973449110985,13.96500301361084
0.002455353071611181,83764.14652953134,0.0032800529152154922,14.886512756347656
0.0024673587972457666,79240.7386046599,0.003049831371754408,15.071185111999512
0.0023446853906915997,78235.73509249242,0.0030097791459411383,17.357479095458984
0.002469635520477308,85439.02653223606,0.002900746650993824,30.082115173339844
0.002449736887417247,73610.17049498556,0.002834309358149767,16.25860595703125
0.0023517252355982616,83377.17740395635,0.0025826350320130587,18.73914337158203
0.0023783605586814487,82700.85508202962,0.003611891996115446,17.94987678527832
0.0023884584010611014,74916.3958745415,0.0029348600655794144,36.805118560791016
0.002434629080670549,78690.91103654011,0.0027582065667957067,13.243391990661621
0.0024106441459207555,74619.14663011552,0.0027746434789150953,13.54219913482666
0.002325838906913321,92443.19265962516,0.0032351703848689795,17.901548385620117
0.002455027276946392,76989.86950880599,0.0034469380043447018,13.620292663574219
0.0024739911151234013,91003.5175939076,0.002756805857643485,15.395223617553711
0.0024114163952770593,68285.36267815491,0.0026184339076280594,15.224493026733398
0.002404268370522899,82387.93902016056,0.0026628717314451933,15.811257362365723
0.002422624125349548,81744.5486731446,0.0029317496810108423,16.669483184814453
0.0023893243640739133,77976.65604926502,0.002440393203869462,15.300108909606934
0.0024024606758146824,83453.07550529407,0.0028021754696965218,16.375608444213867
0.0023613562467655574,83046.07132408571,0.002646026434376836,17.505064010620117
0.0023913024631586855,78752.5673980018,0.0033345380797982216,17.95922088623047
0.0023351240820125127,92541.7095435579,0.0031780742574483156,27.019548416137695
0.002366207949207876,81129.81190968443,0.002582261571660638,18.773828506469727
0.0023867128641545565,87946.96516817977,0.003939212299883366,35.55303955078125
0.0024074180726035,79629.83950662582,0.002939862199127674,13.909422874450684
0.0023550894997998316,77078.86953492605,0.002865659072995186,21.19814682006836
0.0023671930672801225,74092.30505683612,0.0027675183955579996,20.88376808166504
0.00238353491927521,68396.03206289459,0.0028203660622239113,32.15977096557617
0.0023895956202558523,81359.70561774555,0.0029688384383916855,29.7390079498291
0.002306182445828968,76275.63814320804,0.003420836990699172,16.9580020904541
0.0023906558982832796,80404.25670134176,0.0030338552314788103,19.37345314025879
0.0023643842340298647,83823.92208309959,0.003403391921892762,20.01242446899414
0.002325642479659508,64476.56038036992,0.002595290308818221,15.170755386352539
0.002313067006523612,75755.68418308126,0.0029011331498622894,16.554929733276367
0.002322513480685004,74404.04507323765,0.0030545222107321024,15.744540214538574
0.0023450748241848006,66096.2762509042,0.0032089638989418745,35.67454528808594
0.0023286641283491983,72655.34473339631,0.004412200767546892,38.95662307739258
0.002385368016388851,70918.95396257809,0.002498759888112545,17.651891708374023
0.0022734020727036724,63409.839181112664,0.003374098101630807,49.121097564697266
0.0023266161834842388,82624.52215464337,0.0035026767291128635,18.214550018310547
0.0023516200485957078,75656.44705323296,0.0027713170275092125,14.026469230651855
0.002248492016860347,81119.81988225495,0.0027411985211074352,13.053572654724121
0.002301086346796704,56977.50507862718,0.002618736820295453,15.169734001159668
0.002311304394884698,65200.339980371915,0.0030492176301777363,43.45722961425781
0.0022887385884044105,74999.28885853787,0.0025243349373340607,18.136686325073242
0.0023537100492297034,88872.15777181053,0.0028936287853866816,14.639524459838867
0.00237087697259669,78321.05033320727,0.0025514273438602686,13.158872604370117
0.0022288837403010423,61851.3961528931,0.0028124810196459293,14.93048095703125
0.002365861295848502,82217.99071996771,0.003944612108170986,15.805469512939453
0.0022718600789908144,61265.69640291259,0.003678034758195281,17.14250946044922
0.00234379905128342,71251.34793268028,0.0027638482861220837,12.985363960266113
0.0022355413193750014,62789.727022589985,0.003486368339508772,46.437496185302734
0.002313946937141596,85283.78744772401,0.0033174350392073393,14.683093070983887
0.0023385848334361464,91804.24709798982,0.0028664853889495134,14.359359741210938
0.002234318666641929,72635.34599936206,0.0027954138349741697,15.654011726379395
0.0022101085174304385,58762.264771544746,0.0029579047113656998,30.423269271850586
0.002328703957345834,81071.17608497194,0.002978305099532008,21.993839263916016
0.0022437880972573363,70080.76811012643,0.002754582790657878,28.005529403686523
0.002308023364099851,55752.98497564234,0.0030999956652522087,23.75575828552246
0.0022710185247250777,60355.375767460515,0.0025891787372529507,13.709074974060059
0.0022651984596853436,70333.92809834637,0.002771978732198477,17.087329864501953
0.0022351077000310796,81755.4684751728,0.004124406259506941,26.891435623168945
0.002189604744377784,66952.06142286443,0.0031729815527796745,23.8162899017334
0.002270358466563534,82286.47619876299,0.0028506142552942038,13.16662311553955
0.002321078911261871,60236.655561790045,0.002871577860787511,29.98992347717285
0.0022290635127608332,77873.01148177088,0.003174043959006667,28.478534698486328
0.002246422745481352,74758.05104660334,0.003244900144636631,19.21704864501953
0.0022118382288797917,61939.37141632011,0.0034207147546112537,14.301224708557129
0.0022698625661266114,75466.69926668287,0.0027201962657272816,16.857772827148438
0.002184055049870164,63511.87143107154,0.002737680682912469,15.114253044128418
0.00225711782185044,73639.500879711,0.0028074912261217833,17.049711227416992
0.0022485548790512552,58197.96572749012,0.0035471604205667973,14.531028747558594
0.0022052804319403615,57968.15430974724,0.0034155724570155144,24.74948501586914
0.0022717649971343147,65469.79702630838,0.002564528491348028,16.058408737182617
0.002160792611820427,76989.02206838632,0.003295821836218238,21.025135040283203
0.0023253039650586505,83192.43010667778,0.002756386063992977,23.93408966064453
0.0021506617114041824,58243.91965234555,0.003008682280778885,21.861059188842773
0.002174352502980753,51465.99146118296,0.0027550971135497093,13.64061164855957
0.002223038511709307,57206.08883361175,0.0027051104698330164,17.49287986755371
0.002141501770206647,73850.56145307158,0.0030914321541786194,19.662384033203125
0.0021836928121404696,68075.46567150847,0.003005529288202524,27.53861427307129
0.002154655369810919,52989.707811258144,0.0033889582846313715,14.683465003967285
0.00221038994932534,79128.12178223584,0.0026474816258996725,18.09954833984375
0.0022859500506936968,44216.857947278004,0.0027682241052389145,13.257638931274414
0.00219656155901108,65803.08359604761,0.0031125431414693594,27.717679977416992
0.0021784045191160094,79234.22906115466,0.0028143711388111115,21.441253662109375
0.0021351544434109536,65532.25525501561,0.0030022915452718735,13.947848320007324
0.0021684331712309986,82533.40168942601,0.002583606168627739,13.276537895202637
0.002182422317427971,70841.75653063919,0.003090635873377323,24.036943435668945
0.002155741323100808,50082.46413232664,0.0032546885777264833,26.447538375854492
0.002188580805547399,43792.45066554116,0.0027381093241274357,13.08737564086914
0.0022016858746931856,73264.12498113661,0.0030199619941413403,18.95382308959961
0.002184726369953075,62471.00445454592,0.0027496071998029947,19.678062438964844
0.0022453208809598436,54543.33163436319,0.0028576012700796127,17.877525329589844
0.002104513552626079,57550.043905456354,0.002937199315056205,15.278044700622559
0.002113547315048128,70100.77963639252,0.002827712567523122,15.242650032043457
0.0022573270488170636,84526.74591357812,0.002658209530636668,13.832834243774414
0.0021914295988650456,67636.7865488357,0.0034383046440780163,14.109511375427246
0.002195638240109041,54630.253839350946,0.0031747675966471434,14.43402099609375
0.0021187423367641897,46281.5892772103,0.0028467762749642134,18.9251651763916
0.0021464387433714626,68332.54693093066,0.0029397932812571526,17.804567337036133
0.00212768342189963,57342.5637756244,0.0033328314311802387,19.101398468017578
0.0021456713870723434,44976.30052080337,0.002596609527245164,16.94092559814453
0.002148523404308934,44419.73524881463,0.003024525009095669,13.828036308288574
0.0021962182312552547,35985.37282560365,0.002906342037022114,13.712236404418945
0.002155714293315085,47842.42063738565,0.002765060868114233,15.946207046508789
0.0021376388117510005,39078.07767143299,0.0027384907007217407,22.36794662475586
0.0021855059041380465,57519.51517716408,0.0024989463854581118,16.525005340576172
0.002148643102899184,42668.83812689077,0.0048187244683504105,18.314517974853516
0.00213094968751264,48497.25033180342,0.00405470747500658,16.02288055419922
0.0021512284471389806,44969.82844318781,0.003504829714074731,16.749141693115234
0.0021290005474104614,51530.18157044822,0.002655600430443883,24.386693954467773
0.0020971927286623,39990.94695259451,0.0030002305284142494,23.91257095336914
0.0021031914301651044,58414.771715655515,0.003653191030025482,15.965200424194336
0.002109343807320816,37450.32826723131,0.0034275257494300604,28.500946044921875
0.0020964547250850282,42508.32246956329,0.002765777288004756,12.689871788024902
0.0021059474094037474,36208.98336322741,0.002989244181662798,24.988096237182617
0.002114905165946045,36514.163395407384,0.003190400777384639,14.115970611572266
0.0021061781053357052,38853.90307401557,0.002433421788737178,13.625192642211914
0.002154990701698687,88579.76130691687,0.0025630665477365255,13.302868843078613
0.0021187078126574284,57595.7284464169,0.003914297092705965,38.55364990234375
0.002114329585884032,40292.94618318142,0.00299005676060915,12.834686279296875
0.002117196476501743,52880.26990813124,0.002850293181836605,14.510943412780762
0.0020242290392455406,51445.791019779725,0.0033084957394748926,16.946805953979492
0.002133143101590998,70739.81732736679,0.0030596887227147818,13.328455924987793
0.002075538001038089,42652.54534578868,0.0027273085433989763,16.24420928955078
0.0021351842720830046,42329.43492593455,0.003445923561230302,14.220133781433105
0.002061031126117285,49177.4505672459,0.0027813161723315716,26.7919864654541
0.002088918637195821,50945.994557492304,0.0025195034686475992,19.424753189086914
0.0020492761521848125,72396.4749348234,0.00342448684386909,16.92884063720703
0.0021127163770115337,68103.4217895817,0.0028747818432748318,28.68303108215332
0.0020897074020944503,71729.51228778952,0.0029974165372550488,21.257095336914062
0.0020547653415416414,52191.04937791917,0.002590846735984087,13.94005012512207
0.002086594169252753,78590.86417670845,0.0029487842693924904,25.93822479248047
0.002106313479704512,66315.13741010509,0.003519307356327772,17.15163803100586
0.0020772479417830014,93885.04518380384,0.003078969195485115,18.376014709472656
0.0020502185124075182,44854.54762462049,0.0027492111548781395,13.180349349975586
0.0020274360957096738,65392.43713089432,0.0026111912447959185,18.41425895690918
0.0019956161543095733,53764.416805476816,0.003236424410715699,14.017476081848145
0.002051478467555847,54592.50629253021,0.0026092487387359142,13.555228233337402
0.0020788821624541758,96599.18179464494,0.00321850273758173,14.279210090637207
0.0020495444908818442,58673.04513424608,0.002776190172880888,19.591388702392578
0.002004380297691905,40210.50791032367,0.002926909364759922,14.78055477142334
0.0019903971866719983,45232.31180079576,0.0029681483283638954,13.93799114227295
0.0020961556344990294,61630.74135633922,0.0027921446599066257,12.741162300109863
0.0019468103755706343,82493.85136851126,0.0031667330767959356,13.465283393859863
0.002056750476137077,41218.71731345482,0.003337146481499076,18.31887435913086
0.002071461012875242,49327.85651547653,0.0030487519688904285,21.51080322265625
0.0020447332434288755,51308.09851178426,0.00334531650878489,16.531532287597656
0.002030654007682987,43835.807181386706,0.0032929941080510616,16.714120864868164
0.002043645645819619,62755.539613239416,0.0031603022944182158,14.375673294067383
0.0020310180065237944,47425.77466898073,0.0024961349554359913,12.787707328796387
0.0020230844801889685,72899.53456538575,0.0032098479568958282,20.53303337097168
0.002030270409485834,37821.45535323815,0.002809271914884448,25.00627899169922
0.0020295405220314634,39483.06167289547,0.0028462130576372147,14.973695755004883
0.001963462204452364,52096.147342196,0.0025654369965195656,14.109519958496094
0.002029963232514411,60808.836481226754,0.0027955875266343355,16.153398513793945
0.0020034629098230248,42021.46937919193,0.0028973103035241365,16.6632137298584
0.0019671036304227847,52808.01423405645,0.002839117543771863,18.045881271362305
0.0019880179305767466,30138.971667928876,0.002871461445465684,29.45152473449707
0.0019801724996985105,46695.51420534734,0.0027584475465118885,22.6061954498291
0.002041089658919135,42067.199493804554,0.0023634452372789383,18.367372512817383
0.001998845943657103,54422.963456495745,0.003365596290677786,29.603116989135742
0.0020716060281215838,58421.545576051176,0.002901636529713869,17.631378173828125
0.0020312075459003437,78232.44185009936,0.002455066656693816,13.227912902832031
0.001968140375641229,62768.88845352367,0.002525302581489086,14.713568687438965
0.0020673866733052614,66722.52496713625,0.0036400696262717247,18.204965591430664
0.0019901543726302817,61009.215313639455,0.0028040027245879173,20.379362106323242
0.0019738764444289405,43416.562179156535,0.0028613030444830656,14.626462936401367
0.001972100549548347,54827.52598605862,0.0028356974944472313,22.65888214111328
0.0019594703214608437,36970.01021784075,0.002868151292204857,13.439453125
0.001993588723836932,52618.25200929455,0.003017718205228448,36.39813995361328
0.00199195290886056,62317.09866037202,0.0025739201810210943,20.73125457763672
0.001958526146448996,42729.72706362738,0.003375700442120433,16.584972381591797
0.0020187910669588645,56401.64137307332,0.0028021971229463816,14.43570327758789
0.0019646695327482705,40920.14161732413,0.0032793625723570585,16.243701934814453
0.0019344561868441584,47296.430609768955,0.0027913511730730534,13.80398941040039
0.0019457678367387995,81195.65084294045,0.0028416714631021023,14.604844093322754
0.0020186163374983895,58542.59743226811,0.002369925379753113,12.964072227478027
0.002000202172595223,55647.84576227193,0.002602996537461877,17.762868881225586
0.001952884431388755,49171.93323435067,0.003058199305087328,14.007234573364258
0.001955789877887752,54588.66959769316,0.002764072036370635,14.241988182067871
0.001981606710490179,39141.60418147469,0.003101999405771494,14.878174781799316
0.001987479760135478,60549.38157116429,0.002890857867896557,14.61648178100586
0.002001226821285537,38526.65954898354,0.003309454070404172,16.473472595214844
0.001934555157961147,35249.02542821157,0.002713181311264634,13.755546569824219
0.0019066607340233568,28450.11798681065,0.003100460162386298,15.618915557861328
0.002015483997562247,71257.0404301401,0.0027938990388065577,17.472883224487305
0.0019468668981329391,43673.41949117397,0.0033912607468664646,14.752142906188965
0.0019472342442342094,49127.38521205888,0.003002986079081893,15.999964714050293
0.001938586229539558,32855.10291944102,0.0028684937860816717,15.913859367370605
0.0019751658278599135,46405.566798198015,0.0029154287185519934,14.174140930175781
0.0019244780263289935,33309.670456901506,0.0031161427032202482,29.379661560058594
